query,time1,time2,time3,time4,time5
1,3.9988770484924316,1.858793020248413,1.860767126083374,1.8063971996307373,1.804563045501709
2,141.0012538433075,149.80393385887146,171.32026600837708,172.0373659133911,198.7508680820465
3,19.875428199768066,17.65669894218445,17.549500942230225,16.280109167099,17.358095169067383
4,78.43501281738281,79.26094508171082,74.10266089439392,74.15129518508911,75.76206588745117
5,21.81834602355957,22.228790998458862,23.2669620513916,25.008745908737183,22.329784870147705
6,18.30440592765808,16.73020887374878,15.931217193603516,15.928997278213501,15.839067220687866
7,2.257589101791382,0.9054501056671143,0.9102909564971924,0.9858860969543457,0.9536361694335938
8,13.394802808761597,12.266020059585571,11.80624794960022,11.994190692901611,11.983727931976318
9,130.95170998573303,129.38781189918518,128.3304009437561,128.12298917770386,129.65614795684814
11,43.570695877075195,41.83850598335266,43.028841972351074,43.148690938949585,42.79525089263916
12,3.8987510204315186,0.5407898426055908,0.4895179271697998,0.5020599365234375,0.49057912826538086
13,9.449704885482788,7.785501956939697,8.451032876968384,9.33298397064209,8.5889151096344
15,11.572579860687256,9.62874960899353,6.552631139755249,6.6087868213653564,6.5009636878967285
16,1.2431399822235107,0.8910951614379883,1.0952842235565186,1.0306389331817627,0.9544980525970459
17,11.986943006515503,6.640730142593384,6.129936218261719,5.825677156448364,6.152178049087524
18,14.265679836273193,13.389365911483765,13.46277904510498,13.145242929458618,13.463980913162231
19,18.998114109039307,23.09670400619507,23.1622371673584,23.656373977661133,23.206538200378418
20,6.0853729248046875,1.5597670078277588,0.8486390113830566,0.8820621967315674,0.8754439353942871
21,2.249284029006958,2.0300638675689697,2.0643229484558105,2.0432450771331787,2.041667938232422
22,4.381819248199463,3.577242851257324,3.478876829147339,3.3997411727905273,3.398819923400879
24,77.76201605796814,76.18707394599915,75.73407983779907,74.56695508956909,79.55671787261963
25,6.703088045120239,5.420459985733032,5.676141977310181,5.838641166687012,4.078679084777832
26,0.9414398670196533,0.7393679618835449,0.7506380081176758,0.80696702003479,0.8020772933959961
27,41.578734159469604,41.81553792953491,40.947508096694946,40.89241290092468,42.2762508392334
28,49.70405101776123,45.78460907936096,47.61538815498352,69.86337804794312,62.57635498046875
29,7.957806825637817,7.362768888473511,7.192641019821167,7.132812023162842,7.675018548965454
30,0.7639138698577881,0.6007261276245117,0.6042487621307373,0.6081123352050781,0.6087799072265625
31,53.25091314315796,50.68781900405884,51.08548092842102,51.18243598937988,50.6577582359314
32,0.6388349533081055,0.31685400009155273,0.2992370128631592,0.29954004287719727,0.30075788497924805
33,24.873337984085083,25.50680708885193,25.442583084106445,25.90559983253479,25.25532603263855
34,12.51038408279419,12.356611728668213,12.612210750579834,12.480222940444946,12.02340292930603
36,11.637852907180786,11.569303750991821,12.01332712173462,11.402347087860107,11.06412386894226
37,8.630780935287476,8.550645112991333,8.19067907333374,8.394065856933594,8.45845103263855
38,45.97831606864929,45.59252214431763,44.929238080978394,45.44649314880371,44.756372928619385
39,25.98264980316162,25.0730140209198,23.58878469467163,23.967360019683838,22.879304885864258
40,1.9635870456695557,0.4380607604980469,0.5274949073791504,0.48917102813720703,0.47431492805480957
41,0.05581378936767578,0.03190898895263672,0.0387270450592041,0.032089948654174805,0.03147602081298828
42,19.27318286895752,18.813684940338135,18.378894090652466,18.58691692352295,18.390993118286133
43,17.311577796936035,17.468093156814575,16.716646909713745,17.261064291000366,17.299815893173218
44,35.99491620063782,32.552666902542114,31.19745397567749,30.307589769363403,32.01970601081848
45,12.418436765670776,4.869884729385376,4.865806818008423,4.940351963043213,4.999903917312622
46,12.806766033172607,13.386112928390503,14.042739868164062,14.753306865692139,14.707173824310303
47,103.19210600852966,101.34447813034058,102.61115908622742,108.34118318557739,100.58700227737427
48,9.950624942779541,10.265713930130005,9.488870859146118,8.672801733016968,9.736862897872925
49,4.2324628829956055,0.179764986038208,0.16006708145141602,0.15385103225708008,0.1527860164642334
50,0.7258090972900391,0.43738317489624023,0.48761892318725586,0.4387679100036621,0.45871686935424805
51,30.35492205619812,29.39836621284485,28.014981985092163,27.66575813293457,27.66052007675171
52,13.60528302192688,13.708285093307495,13.86698293685913,13.938364028930664,13.474838733673096
53,1.1063292026519775,0.8279249668121338,0.7939510345458984,0.8122279644012451,0.8559250831604004
54,10.211384057998657,8.662362813949585,8.416935920715332,8.117886781692505,8.227967977523804
55,13.884232997894287,13.623866081237793,13.910759210586548,13.436005115509033,13.441574811935425
56,3.4065608978271484,0.8641080856323242,0.7246489524841309,0.746265172958374,0.7256288528442383
57,48.99676179885864,41.52880001068115,40.66439485549927,40.56552481651306,40.20706820487976
58,12.02445387840271,18.6623113155365,17.361451625823975,17.481040000915527,18.615262031555176
59,408.4586958885193,409.55326628685,422.6750237941742,416.52467608451843,408.66954588890076
60,129.8905348777771,120.43815183639526,116.85120415687561,114.51969599723816,114.4532368183136
61,20.060720920562744,21.477845668792725,21.6515851020813,20.87643599510193,20.645421028137207
62,6.493102073669434,2.3501570224761963,1.8387987613677979,1.848599910736084,1.9530951976776123
63,1.4564130306243896,0.7847151756286621,0.7620820999145508,0.7225799560546875,0.7694048881530762
64,51.23916816711426,37.967578172683716,36.35600924491882,36.22649598121643,36.28281378746033
65,18.004448175430298,17.818660736083984,17.841521739959717,18.256940126419067,17.68368411064148
66,11.289991855621338,9.228371143341064,10.439048051834106,10.926851987838745,11.746103048324585
67,98.44944882392883,86.24192714691162,84.7949149608612,86.59299397468567,84.31294584274292
68,10.364857196807861,8.931463956832886,9.184201002120972,10.669034004211426,8.740921258926392
69,24.7659330368042,24.78357243537903,25.015382051467896,24.124292850494385,24.392807006835938
70,33.65864396095276,33.506304025650024,33.21006512641907,32.40475916862488,32.19744801521301
71,35.63929009437561,34.88915705680847,35.437663316726685,35.00580382347107,34.633363008499146
72,108.47406005859375,112.3361668586731,109.8266818523407,108.07283687591553,107.87856674194336
73,12.49031400680542,11.299198865890503,11.227858304977417,11.495749235153198,12.005222797393799
74,40.49561524391174,38.42095613479614,37.929686069488525,38.00985813140869,37.941081047058105
75,41.95215106010437,37.17782402038574,37.315850019454956,36.695581912994385,36.97478795051575
76,34.96211791038513,35.82668590545654,35.98530888557434,35.880624771118164,35.97464108467102
77,52.33435869216919,50.90612196922302,50.968632221221924,50.62994694709778,49.987818002700806
78,407.6254119873047,355.41579270362854,358.3682942390442,353.3330628871918,351.92020297050476
79,18.80385398864746,18.318265914916992,18.175055980682373,17.58116626739502,17.530914068222046
80,5.410291910171509,2.5878169536590576,1.6150732040405273,1.455909013748169,1.3068170547485352
81,0.8443658351898193,0.5396459102630615,0.5391290187835693,0.5492298603057861,0.5372941493988037
82,7.514732122421265,6.811187982559204,6.8324220180511475,7.097711801528931,7.06407904624939
83,0.47935986518859863,0.21367311477661133,0.2329721450805664,0.22176098823547363,0.2309579849243164
84,15.549242734909058,6.3663859367370605,6.349246978759766,6.8055620193481445,6.117091178894043
85,1.259232997894287,0.33251404762268066,0.34667205810546875,0.333528995513916,0.3393900394439697
86,3.4905881881713867,1.5201022624969482,1.0656969547271729,1.0507850646972656,1.0628750324249268
87,26.328945875167847,31.412411212921143,32.20110106468201,33.61404585838318,33.19017219543457
88,69.90836381912231,64.86002111434937,62.86231303215027,64.2981948852539,64.90016007423401
89,14.895076036453247,15.639497995376587,17.30110192298889,17.696849822998047,17.72515368461609
90,3.9873170852661133,0.7748589515686035,0.6550498008728027,0.6656341552734375,0.6613612174987793
91,0.32565808296203613,0.1611630916595459,0.14777112007141113,0.15540289878845215,0.15927791595458984
92,0.13627195358276367,0.05361175537109375,0.043845176696777344,0.07999634742736816,0.05543923377990723
93,20.228688716888428,18.89173674583435,19.873104095458984,19.70256781578064,19.82174277305603
94,3.34531569480896,0.48436880111694336,0.48608899116516113,0.49265003204345703,0.4714028835296631
95,13.79792594909668,12.527929782867432,12.729582071304321,13.01939606666565,13.343894004821777
96,9.245784044265747,7.862457036972046,7.932719945907593,9.861001968383789,10.480585098266602
97,28.351922035217285,28.096565008163452,27.410810947418213,27.11148977279663,27.171972036361694
98,8.42431116104126,7.870584964752197,8.880959033966064,7.763672828674316,9.160152912139893
99,9.611456871032715,2.9403460025787354,3.0750458240509033,2.908952236175537,2.9177091121673584
