query,time1,time2,time3,time4,time5
1,4.542758941650391,0.6096391677856445,0.722538948059082,0.648888111114502,0.46532297134399414
2,20.459758281707764,5.800666809082031,5.859747886657715,5.0521299839019775,5.311553955078125
3,1.875101089477539,0.03916811943054199,0.042207956314086914,0.03198385238647461,0.02994394302368164
4,14.952735900878906,1.3399548530578613,1.9210598468780518,1.293799877166748,1.4568777084350586
5,5.150846004486084,0.6185488700866699,0.522409200668335,0.5445609092712402,0.563075065612793
6,1.5467917919158936,0.3428030014038086,0.3497941493988037,0.3026468753814697,0.34122610092163086
7,7.179868698120117,3.7789089679718018,3.9447576999664307,4.181154012680054,3.5499188899993896
8,1.8424360752105713,0.48160672187805176,0.4546699523925781,0.6238410472869873,0.47445201873779297
9,6.848087787628174,6.750717878341675,6.000640153884888,7.209875822067261,5.7211809158325195
10,30.913187265396118,32.349172830581665,30.461488008499146,24.353107929229736,19.436057090759277
11,4.897770881652832,0.7535097599029541,0.663032054901123,0.8312036991119385,0.8315451145172119
12,0.425015926361084,0.09805083274841309,0.07605290412902832,0.08619117736816406,0.06877303123474121
13,1.2451791763305664,0.3829061985015869,0.2924339771270752,0.19060301780700684,0.21004700660705566
14,61.115455865859985,5.037941932678223,5.1746721267700195,4.8573057651519775,5.034013986587524
15,0.4479401111602783,0.11270809173583984,0.13337278366088867,0.15397095680236816,0.12061214447021484
16,0.8257579803466797,0.19442009925842285,0.23850631713867188,0.17009520530700684,0.1786961555480957
17,1.0175459384918213,0.12557005882263184,0.13385891914367676,0.12505507469177246,0.13508081436157227
18,1.8256349563598633,0.29982781410217285,0.26767420768737793,0.28780698776245117,0.2651240825653076
19,0.3516218662261963,0.07452702522277832,0.0698549747467041,0.09392690658569336,0.08567619323730469
20,0.1569528579711914,0.10175275802612305,0.08620882034301758,0.09981226921081543,0.12193799018859863
21,5.884480714797974,0.05963873863220215,0.0726020336151123,0.05727100372314453,0.06891918182373047
22,4.680071115493774,4.057297229766846,3.9356417655944824,3.8415558338165283,3.86415696144104
23,40.921473026275635,22.565230131149292,26.104517936706543,42.27524709701538,19.786130905151367
24,2.3684232234954834,0.49619603157043457,0.5028679370880127,0.4267849922180176,0.5021138191223145
25,2.266695261001587,0.18921494483947754,0.14467692375183105,0.13405585289001465,0.1396327018737793
26,2.6285908222198486,1.8794910907745361,2.511702060699463,2.38383412361145,2.586808204650879
27,0.9513568878173828,0.3755779266357422,0.3655979633331299,0.3955049514770508,0.37003183364868164
28,2.7615652084350586,2.2171521186828613,2.396278142929077,2.2453062534332275,2.3863070011138916
29,1.4211862087249756,0.2598850727081299,0.27486109733581543,0.2574000358581543,0.2579519748687744
30,0.5347006320953369,0.1041722297668457,0.11870908737182617,0.10424613952636719,0.12763690948486328
31,4.418118953704834,0.769399881362915,0.7453570365905762,0.7031049728393555,0.7249011993408203
32,0.2417302131652832,0.023691177368164062,0.030437946319580078,0.030976057052612305,0.028227806091308594
33,1.4242150783538818,0.3862929344177246,0.38254308700561523,0.36264514923095703,0.39451003074645996
34,0.6002612113952637,0.5683259963989258,0.2577970027923584,0.1799929141998291,0.19414710998535156
35,1.6484348773956299,0.5629849433898926,0.5283610820770264,0.5330991744995117,0.6020841598510742
36,0.3729550838470459,0.2992081642150879,0.3272221088409424,0.28446483612060547,0.28963303565979004
37,0.9075288772583008,0.011635065078735352,0.011339187622070312,0.008708000183105469,0.009207725524902344
38,3.3056507110595703,1.8866450786590576,1.4760360717773438,1.6909029483795166,1.2360830307006836
39,2.885019063949585,1.3298137187957764,1.2123351097106934,0.8689031600952148,1.034255027770996
40,0.5984482765197754,0.15408682823181152,0.1554112434387207,0.15339326858520508,0.1506330966949463
41,0.05915641784667969,0.047189950942993164,0.03872275352478027,0.04058408737182617,0.03985261917114258
42,0.09525322914123535,0.0387420654296875,0.03826093673706055,0.030279874801635742,0.04610610008239746
43,0.49543118476867676,0.32131290435791016,0.32215189933776855,0.3319971561431885,0.3576338291168213
44,0.603111982345581,0.4983828067779541,0.4631989002227783,0.4518849849700928,0.6903138160705566
45,1.475574016571045,0.3962881565093994,0.43944597244262695,0.4370880126953125,0.405472993850708
46,0.9908227920532227,0.3574821949005127,0.38518500328063965,0.3401508331298828,0.3573641777038574
47,2.484161138534546,2.172366142272949,2.020251989364624,2.1233367919921875,2.075395107269287
48,0.42380785942077637,0.2104330062866211,0.2310330867767334,0.205549955368042,0.24242687225341797
49,1.0093741416931152,0.14137506484985352,0.18549299240112305,0.12215590476989746,0.07852697372436523
50,0.2588620185852051,0.06633806228637695,0.06511092185974121,0.10061073303222656,0.07532382011413574
51,1.7301139831542969,1.616708755493164,1.6352698802947998,1.7228119373321533,1.649014949798584
52,0.10694026947021484,0.07480907440185547,0.0651559829711914,0.05145001411437988,0.038076162338256836
53,0.3623011112213135,0.09778285026550293,0.10110211372375488,0.13421177864074707,0.10206007957458496
54,1.025871992111206,0.25392985343933105,0.25815677642822266,0.3492882251739502,0.3006250858306885
55,0.08595991134643555,0.058580875396728516,0.050148963928222656,0.04849100112915039,0.05317878723144531
56,0.8807270526885986,0.5261929035186768,0.5274267196655273,0.4982750415802002,0.5277349948883057
57,1.8213341236114502,1.1777429580688477,1.372035026550293,1.3562030792236328,1.3747451305389404
58,1.3039979934692383,0.3625931739807129,0.3913900852203369,0.35941505432128906,0.3745908737182617
59,2.378202199935913,1.2582108974456787,1.240370750427246,1.2918410301208496,1.2507410049438477
60,1.7431299686431885,1.3752782344818115,1.273271083831787,1.278676986694336,1.298280954360962
61,0.38757801055908203,0.10783219337463379,0.09287500381469727,0.09417390823364258,0.07724308967590332
62,0.4691791534423828,0.0897378921508789,0.07532310485839844,0.08036208152770996,0.0820016860961914
63,0.18589329719543457,0.09571409225463867,0.10055804252624512,0.09358906745910645,0.09098100662231445
64,3.565480947494507,0.07888388633728027,0.08831906318664551,0.09068012237548828,0.0770878791809082
65,1.0718629360198975,0.6295740604400635,0.5219039916992188,0.6197686195373535,0.678034782409668
66,1.2644128799438477,0.15458202362060547,0.16013813018798828,0.15208125114440918,0.16362786293029785
67,16.543354272842407,17.468492031097412,14.901493072509766,13.535621881484985,12.929831981658936
68,0.6936042308807373,0.23932814598083496,0.34061503410339355,0.2702980041503906,0.21118736267089844
69,2.1263620853424072,0.7216768264770508,0.32831907272338867,0.3070361614227295,0.2956511974334717
70,0.6514148712158203,0.4244070053100586,0.39857983589172363,0.5767087936401367,0.46164989471435547
71,0.5811460018157959,0.1490480899810791,0.1291041374206543,0.1186532974243164,0.11350488662719727
72,19.905450105667114,29.11440682411194,12.37047791481018,11.57775330543518,13.725313901901245
73,10.604574918746948,0.45527076721191406,0.30190491676330566,0.18992304801940918,0.18496012687683105
74,3.3734142780303955,0.7434020042419434,0.6435959339141846,0.6966230869293213,0.7860541343688965
75,3.653898000717163,1.9168188571929932,1.3787100315093994,1.5502848625183105,1.776658296585083
76,2.2288787364959717,1.2137930393218994,1.4784011840820312,5.609807729721069,4.306787967681885
77,2.1315510272979736,0.523979902267456,0.5299360752105713,0.4575686454772949,0.4390580654144287
78,3.7300450801849365,2.709480047225952,2.1217041015625,3.2027828693389893,2.0552539825439453
79,0.3473827838897705,0.21024680137634277,0.38625574111938477,0.2713322639465332,0.30234217643737793
80,0.942328929901123,0.2455289363861084,0.2207658290863037,0.2599329948425293,0.25611400604248047
81,0.4526197910308838,0.19480204582214355,0.13187384605407715,0.13784098625183105,0.14348506927490234
82,1.513517141342163,0.09822797775268555,0.06441497802734375,0.09954476356506348,0.06796503067016602
83,0.5981481075286865,0.2801482677459717,0.22310900688171387,0.22627997398376465,0.22094988822937012
84,0.27744579315185547,0.07258009910583496,0.08396601676940918,0.0889890193939209,0.09122776985168457
85,0.8552749156951904,0.11272430419921875,0.10149908065795898,0.10817790031433105,0.10546612739562988
86,0.21048593521118164,0.21443510055541992,0.20399093627929688,0.4960520267486572,0.16402077674865723
87,1.6801471710205078,0.7090773582458496,0.6657378673553467,0.686586856842041,0.6864330768585205
88,2.004379987716675,1.3295700550079346,1.2156391143798828,1.2607059478759766,1.3860602378845215
89,0.1838550567626953,0.14635300636291504,0.13845491409301758,0.16485881805419922,0.1438770294189453
90,0.2990419864654541,0.12235403060913086,0.1353771686553955,0.1174001693725586,0.13964009284973145
91,0.24896907806396484,0.06233811378479004,0.06902694702148438,0.0639650821685791,0.07378101348876953
92,0.16445279121398926,0.006942033767700195,0.0062410831451416016,0.0059740543365478516,0.007581949234008789
93,0.3198530673980713,0.12365102767944336,0.24263286590576172,0.1021878719329834,0.07296991348266602
94,0.5894091129302979,0.1472468376159668,0.14307308197021484,0.1304950714111328,0.14717507362365723
95,2.152820348739624,1.6758630275726318,1.756937026977539,1.6090869903564453,1.6408398151397705
96,0.1966719627380371,0.16225790977478027,0.19582796096801758,0.24064207077026367,0.2186272144317627
97,0.8203160762786865,0.6697640419006348,0.7381770610809326,0.7276880741119385,0.690950870513916
98,0.17500805854797363,0.14673590660095215,0.13487911224365234,0.14464092254638672,0.13667798042297363
99,0.6555771827697754,0.3102142810821533,0.29076123237609863,0.405623197555542,0.3085958957672119
