query,time1,time2,time3,time4,time5
1,1.0071461200714111,0.970426082611084,0.968980073928833,0.9733791351318359,0.955502986907959
2,61.58082985877991,65.45937418937683,64.26503920555115,73.21919322013855,90.89509296417236
3,13.345937252044678,1.579685926437378,1.5341649055480957,1.5344061851501465,1.5518620014190674
4,29.69648790359497,27.22627091407776,23.613096237182617,26.0245840549469,27.208786010742188
5,5.3027448654174805,8.306010961532593,9.52208399772644,11.424760818481445,11.97260594367981
6,8.715021133422852,3.106640100479126,2.9006099700927734,2.788400888442993,2.844167947769165
7,2.363396167755127,1.2806990146636963,1.2997169494628906,1.311851978302002,1.3134269714355469
8,1.9020233154296875,1.4248828887939453,1.3873569965362549,1.418670892715454,1.3756790161132812
9,9.984647989273071,10.0308837890625,9.84107494354248,9.585309028625488,9.501673221588135
11,9.322803974151611,7.614101886749268,7.864238977432251,8.004637956619263,8.070929050445557
12,0.4521749019622803,0.26157379150390625,0.28133296966552734,0.27559924125671387,0.27741003036499023
13,1.3359737396240234,0.7077329158782959,0.6926803588867188,0.7014069557189941,0.7013089656829834
15,6.469882011413574,2.8401248455047607,2.8031980991363525,3.8370862007141113,3.2519631385803223
16,4.566422939300537,4.071690320968628,4.098282098770142,4.085907936096191,4.113860130310059
17,2.0062050819396973,0.948307991027832,0.9557938575744629,0.9580574035644531,0.9701099395751953
18,2.664147138595581,2.1865758895874023,2.1806960105895996,2.1537270545959473,2.147859811782837
19,5.512453079223633,5.327067136764526,5.299857139587402,5.265655040740967,5.348719835281372
20,0.5345659255981445,0.46982622146606445,0.48391199111938477,0.4786341190338135,0.48055410385131836
21,1.654930830001831,0.7918763160705566,0.7925288677215576,0.7861649990081787,0.7918899059295654
22,1.3307759761810303,1.1397161483764648,1.1170918941497803,1.134734869003296,1.1196458339691162
24,18.927508115768433,11.263581991195679,11.19028902053833,11.270864009857178,11.152193069458008
25,3.48008394241333,0.5462839603424072,0.5537848472595215,0.5546770095825195,0.567176342010498
26,0.9518089294433594,0.8246819972991943,0.8611147403717041,0.8851578235626221,0.838533878326416
27,32.463204860687256,28.493297815322876,26.152977228164673,25.929520845413208,25.446419954299927
28,6.7546608448028564,6.443074941635132,6.437035083770752,6.449495077133179,6.474467992782593
29,3.346312999725342,0.5247011184692383,0.5182771682739258,0.5487790107727051,0.5295469760894775
30,0.35410284996032715,0.20486974716186523,0.2017359733581543,0.22963285446166992,0.203826904296875
31,22.073732137680054,17.163411378860474,17.6683189868927,17.50640606880188,17.584786891937256
32,0.38326597213745117,0.14235210418701172,0.14562392234802246,0.15172600746154785,0.1428241729736328
33,15.277129173278809,18.824193000793457,10.82710599899292,10.219276189804077,10.10464596748352
34,4.478032112121582,4.057027101516724,4.093974828720093,4.025242805480957,4.263723134994507
36,4.334532976150513,4.23649787902832,4.507540941238403,5.042007207870483,4.2925519943237305
37,3.013087034225464,1.8183486461639404,2.041165828704834,1.9047632217407227,1.9088382720947266
38,18.7306489944458,17.98998999595642,18.739943981170654,18.55020499229431,18.615835189819336
39,10.772749185562134,7.581202030181885,7.149358034133911,7.53102707862854,7.366842985153198
40,1.1370692253112793,0.23336410522460938,0.22342181205749512,0.24179673194885254,0.23937296867370605
41,0.040094852447509766,0.019912004470825195,0.017188072204589844,0.01774001121520996,0.01789999008178711
42,9.951077938079834,1.750107765197754,1.6676669120788574,1.6547110080718994,1.6547949314117432
43,3.5780129432678223,3.7755839824676514,3.556488275527954,3.5896849632263184,3.6936378479003906
44,1.3606488704681396,1.428839921951294,1.5414879322052002,1.430182933807373,1.4775099754333496
45,5.939800977706909,2.2009100914001465,2.1527891159057617,2.158496141433716,2.182286024093628
46,6.999216318130493,5.720149040222168,5.638042211532593,5.694921016693115,5.745268106460571
47,15.29479193687439,15.649856090545654,15.299736022949219,15.809251070022583,15.036251306533813
48,1.1352510452270508,1.0538549423217773,1.079503059387207,1.0566482543945312,1.0534329414367676
49,0.08788299560546875,0.04358482360839844,0.045324087142944336,0.04748892784118652,0.05101299285888672
50,0.33485913276672363,0.22438502311706543,0.21993231773376465,0.2065751552581787,0.23167896270751953
51,7.450947046279907,6.893031120300293,6.821084260940552,6.883466005325317,6.858258962631226
52,1.8707849979400635,1.8100881576538086,1.858433723449707,1.8130087852478027,1.8546037673950195
53,0.4186890125274658,0.4046330451965332,0.36138916015625,0.3838660717010498,0.37593817710876465
54,6.4856438636779785,5.515231132507324,5.509379863739014,5.466675043106079,5.465359926223755
55,1.6420989036560059,1.6436741352081299,1.672544002532959,1.6993699073791504,1.7246558666229248
56,1.2780098915100098,0.4025380611419678,0.3697516918182373,0.3705430030822754,0.3704359531402588
57,10.613335847854614,8.03335976600647,8.153502941131592,8.200118064880371,8.238988876342773
58,6.282335042953491,7.50628399848938,8.724849224090576,8.362603902816772,9.037023067474365
59,208.68257880210876,197.5995967388153,193.10120916366577,197.79176378250122,182.29002976417542
60,2.5293431282043457,1.9614241123199463,1.9683070182800293,1.9669580459594727,1.9772090911865234
61,0.3046457767486572,0.11599898338317871,0.11187624931335449,0.11577177047729492,0.11619210243225098
62,1.7470688819885254,0.5982069969177246,0.5911209583282471,0.6110107898712158,0.6202161312103271
63,0.466235876083374,0.3630688190460205,0.3811771869659424,0.4018368721008301,0.35854578018188477
64,23.42398500442505,16.56523108482361,16.372051000595093,16.510677099227905,17.083600997924805
65,8.99471378326416,3.6519720554351807,3.6546850204467773,3.6186699867248535,3.6128149032592773
66,5.332801103591919,0.9965991973876953,0.9332020282745361,0.9411039352416992,0.9604039192199707
67,36.06202507019043,32.200939655303955,31.531947135925293,31.188310861587524,31.121637105941772
68,5.450440883636475,5.528437852859497,5.605195045471191,5.734976053237915,6.146791934967041
69,12.151392698287964,11.703142881393433,11.411346197128296,11.156224012374878,11.827001094818115
70,10.806835889816284,10.971216678619385,11.426561117172241,11.225203275680542,11.407756090164185
71,15.556504726409912,17.776660919189453,19.31053590774536,18.22217321395874,19.263952016830444
72,16.559523105621338,11.154760360717773,10.8020339012146,10.653044939041138,11.093773126602173
73,9.884834051132202,4.185343027114868,4.042372226715088,4.3175060749053955,4.215129852294922
74,11.919592142105103,7.376363039016724,7.534917831420898,7.771448850631714,7.322442054748535
75,15.788272857666016,7.739405870437622,7.5943520069122314,7.643470287322998,7.665637016296387
76,15.204729795455933,18.299606561660767,18.225116729736328,18.330991983413696,18.01493501663208
77,24.01889419555664,24.340758085250854,24.05230402946472,24.545642137527466,24.308092832565308
78,41.32958912849426,51.61636710166931,50.95253396034241,52.80888605117798,48.540441036224365
79,3.809277057647705,3.339719772338867,3.290796995162964,3.3511149883270264,3.6130669116973877
80,1.5450952053070068,0.7417111396789551,0.6811811923980713,0.6558289527893066,0.6537280082702637
81,0.3702850341796875,0.22900700569152832,0.23451900482177734,0.2375950813293457,0.22764229774475098
82,2.783095121383667,1.8897509574890137,1.9007649421691895,1.8923249244689941,1.8848981857299805
83,0.6810948848724365,0.4392101764678955,0.4399878978729248,0.4391908645629883,0.44039177894592285
84,0.3217580318450928,0.20337510108947754,0.20650005340576172,0.20292305946350098,0.2079319953918457
85,3.0622410774230957,0.44848203659057617,0.25374794006347656,0.24488592147827148,0.32257723808288574
86,1.0009913444519043,0.48964929580688477,0.5159189701080322,0.5354881286621094,0.4768707752227783
87,11.818415880203247,13.418063879013062,13.051215887069702,12.656215906143188,12.946836948394775
88,7.77323317527771,8.019523859024048,7.8490519523620605,7.489217042922974,8.074831008911133
89,1.968398094177246,1.9676361083984375,2.0748510360717773,2.0117619037628174,1.8968677520751953
90,2.36352801322937,0.3337409496307373,0.35460615158081055,0.365861177444458,0.35694003105163574
